idProduccion;Clasificacion_Produccion;Tipo_Produccion;Validacion_Produccion;N_Registro_Produccion;Descripcion_Produccion;Nombre_Produccion;Informacion_Adicional_Produccion;Autores_Produccion;Col_Grupo_Codigo_GrupLAC
569;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;Si;10 ;Libro resultado de investigación ;Tipologias De Las Organizaciones Innovativas En El Sector Manufacturero. Un Enfoque Complejo. Estudio De La Cadena Del Plástico. ;Colombia,2005, ISBN: 9789583379697 vol: 500 págs: 274, Ed. Siglo Xxi Impresores Ltda ;ALVARO ARIAS ARENAS, CARLOS ALBERTO CUBILLOS, JULIO MARIO RODRIGUEZ, LUIS CARLOS TORRES, ;nro=00000000001093;
570;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;Si;11 ;Libro resultado de investigación ;Creatividad Innovacion Y Complejidad ;Colombia,2005, ISBN: 9583374288 vol: 1 págs: 110, Ed. Grama Editores ;JULIO MARIO RODRIGUEZ DEVIS, ALVARO ARIAS ARENAS, CARLOS CAICEDO, CARLOS ALBERTO CUBILLOS LEAL, LUIS CARLOS TORRES SOLER, NADIA ALBIS SALAS, ;nro=00000000001093;
571;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;Si;12 ;Libro resultado de investigación ;Creatividad Innovacion Y Complejidad ;Colombia,2005, ISBN: 9583374288 vol: 1 págs: 110, Ed. Grama Editores ;ALVARO ARIAS ARENAS, CARLOS ALBERTO CUBILLOS, JULIO MARIO RODRIGUEZ, LUIS CARLOS TORRES, CARLOS CAICEDO, NADIA ALBIS SALAS, ;nro=00000000001093;
572;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;Si;13 ;Libro resultado de investigación ;Tipologias De Organizaciones Innovativas En El Sector Manufacturero. El Caso Del Subsector Marroquinero. Un Enfoque Complejo. ;Colombia,2005, ISBN: 9583379700 vol: págs: 200, Ed. Siglo XXI impresores ;ALVARO ARIAS ARENAS, CARLOS ALBERTO CUBILLOS, JULIO MARIO RODRIGUEZ, LUIS CARLOS TORRES, ;nro=00000000001093;
573;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;Si;14 ;Libro resultado de investigación ;Creatividad Innovacion Y Complejidad ;Colombia,2005, ISBN: 9583374288 vol: 1 págs: 110, Ed. Grama Editores ;ALVARO ARIAS ARENAS, ;nro=00000000001093;
574;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;Si;15 ;Libro resultado de investigación ;Tipologias De Organizaciones Innovativas En El Sector Manufacturero. El Caso Del Subsector Marroquinero. Un Enfoque Complejo. ;Colombia,2005, ISBN: 9583379700 vol: 100 págs: 240, Ed. Siglo XXI impresores ;CARLOS ALBERTO CUBILLOS LEAL, LUIS CARLOS TORRES SOLER, JULIO MARIO RODRIGUEZ DEVIS, ALVARO ARIAS ARENAS, ;nro=00000000001093;
575;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;Si;16 ;Libro resultado de investigación ;Tipologias De Organizaciones Innovativas En El Sector Manufacturero. El Caso Del Subsector Marroquinero. Un Enfoque Complejo. ;Colombia,2005, ISBN: 9583379700 vol: págs: 200, Ed. Siglo XXI impresores ;JULIO MARIO RODRIGUEZ DEVIS, ALVARO ARIAS ARENAS, CARLOS ALBERTO CUBILLOS LEAL, LUIS CARLOS TORRES SOLER, ;nro=00000000001093;
576;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;Si;17 ;Libro resultado de investigación ;Tipologias De Las Organizaciones Innovativas En El Sector Manufacturero. Un Enfoque Complejo. Estudio De La Cadena Del Plástico. ;Colombia,2005, ISBN: 9583379697 vol: 1 págs: 200, Ed. Siglo Xxi Impresores Ltda ;JULIO MARIO RODRIGUEZ DEVIS, ALVARO ARIAS ARENAS, CARLOS ALBERTO CUBILLOS LEAL, LUIS CARLOS TORRES SOLER, ;nro=00000000001093;
577;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;Si;18 ;Libro resultado de investigación ;Tipologias De Las Organizaciones Innovativas En El Sector Manufacturero. Un Enfoque Complejo. Estudio De La Cadena Del Plástico. ;Colombia,2005, ISBN: 9583379697 vol: págs: 200, Ed. Siglo Xxi Impresores Ltda ;JULIO MARIO RODRIGUEZ DEVIS, ;nro=00000000001093;
578;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;Si;19 ;Libro resultado de investigación ;Organizaciones Para La Creación. Una Mirada Desde La Complejidad El Caso De La Universidad Nacional De Colombia, Sede Bogotá ;Colombia,2004, ISBN: 958-33-5582-8 vol: págs: 180, Ed. Siglo Xxi Impresores Ltda ;JULIO MARIO RODRIGUEZ DEVIS, CARLOS ALBERTO CUBILLOS LEAL, LUIS CARLOS TORRES SOLER, NADIA ALBIS SALAS, JOSE RICARDO ROMERO URREGO, ;nro=00000000001093;
579;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;Si;20 ;Libro resultado de investigación ;Organizaciones Para La Creación. Una Mirada Desde La Complejidad El Caso De La Universidad Nacional De Colombia, Sede Bogotá ;Colombia,2004, ISBN: 958-33-5582-8 vol: 1 págs: 178, Ed. Siglo Xxi Impresores Ltda ;JULIO MARIO RODRIGUEZ DEVIS, CARLOS CUBILLOS LEAL, LUIS CARLOS TORRES SOLER, NADIA KRUSCALLA ALBIS SALAS, ;nro=00000000001093;
580;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;Si;21 ;Libro resultado de investigación ;Investigación En Ingeniería ;Colombia,2003, ISBN: 9583351857 vol: 1 págs: 106, Ed. Beped Impresores ;LUIS CARLOS TORRES SOLER, HORACIO CASTELLANOS ACEROS, ;nro=00000000001093;
581;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;Si;22 ;Libro resultado de investigación ;La Gestión De La Tecnología. Elementos Fundamentales Y La Transferencia De Tecnología Entre La Universidad Y La Empresa ;Colombia,2003, ISBN: 9587012283 vol: 1 págs: 337, Ed. Facultad De Ingenieria De La Universidad Nacional ;JULIO MARIO RODRIGUEZ DEVIS, BERTHA LUCIA CORDERO OTERO, ;nro=00000000001093;
582;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;Si;23 ;Libro resultado de investigación ;Innovación Y Creatividad ;Colombia,2002, ISBN: 958-701-183-X vol: 1 págs: 115, Ed. Unidad De Publicaciones Facultad De Ingenieria Univ Nacional De Colombia ;LUIS CARLOS TORRES SOLER, ;nro=00000000001093;
583;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;No;24 ;Libro resultado de investigación ;Aproximaciones a la complejidad ;Colombia,2002, ISBN: Mecanografia vol: 1 págs: 70, Ed. Borrador ;LUIS CARLOS TORRES SOLER, JULIO MARIO RODRIGUEZ DEVIS, CARLOS ALBERTO CUBILLOS LEAL, JOSE RICARDO ROMERO UREGO, ;nro=00000000001093;
584;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;Si;25 ;Libro resultado de investigación ;Quiero Aprender... ;Colombia,2000, ISBN: 958-95973-9-4 vol: 1 págs: 75, Ed. Unidad De Publicaciones Facultad De Ingenieria Univ Nacional De Colombia ;LUIS CARLOS TORRES SOLER, ;nro=00000000001093;
585;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;1 ;Otro capítulo de libro publicado ;Las nanociencias y nanotecnologías en Colombia: desarrollos con colaboración intranacional e internacional ;México, 2012, Perspectivas Sobre El Desarrollo De Las Nanotecnologías En América Latina., ISBN: 9786074015386, Vol. , págs:101 - 126, Ed. Miguel Angel Porrua ;CONSTANZA BEATRIZ PEREZ MARTELO, DOMINIQUE VINCK, ;nro=00000000001093;
586;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;2 ;Otro capítulo de libro publicado ;De los momentos democráticos ¿Qué tiene que ver la educación y la democracia? ;Colombia, 2011, Educación Para El Siglo Xxi: Aportes Del Centro De Investigación Y Formación En Educación, ISBN: 958-695-623-7, Vol. , págs:299 - 318, Ed. Universidad De Los Andes Ediciones Uniandes ;NATALIA SANCHEZ, JORGE ANDRES MEJIA DELGADILLO, ALIEX TRUJILLO GARCIA, ;nro=00000000001093;
587;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;3 ;Otro capítulo de libro publicado ;Generation of innovative ideas. Implementation of idea-mining and other creative methodologies. ;España, 2011, Kickstart. Nuevas Formas De Enseñar Innovación, ISBN: 978-84-8196-333-5, Vol. , págs:115 - 134, Ed. SIGNUM ;RAUL DUENAS, ALIEX TRUJILLO GARCIA, SANDRA MILENA GAMBOA, ;nro=00000000001093;
588;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;4 ;Otro capítulo de libro publicado ;La heterogeneidad en las fuentes de innovación: un estudio de cuatro casos del premio innova 2008. ;Colombia, 2011, Redes De Innovación En Empresas Colombianas, ISBN: 979-958-719-554-4, Vol. , págs:87 - 101, Ed. Contacto Grafico ;FERNANDO GUERRA, ALIEX TRUJILLO GARCIA, JORGE ENRIQUE MEJIA QUIROGA, RUTH AMELIA MUNOZ, CONSTANZA BEATRIZ PEREZ MARTELO, ;nro=00000000001093;
589;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;5 ;Otro capítulo de libro publicado ;Modelización y simulación de la innovación ;Colombia, 2011, Redes De Innovación En Empresas Colombianas, ISBN: 978-958-719-554-5, Vol. , págs:101 - 138, Ed. Contacto Grafico ;LUIS CARLOS TORRES SOLER, ;nro=00000000001093;
590;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;6 ;Otro capítulo de libro publicado ;Redes de innovación ;Colombia, 2011, Redes De Innovación En Empresas Colombianas, ISBN: 978-958-719-554-5, Vol. , págs:25 - 40, Ed. Contacto Grafico ;LUIS CARLOS TORRES SOLER, ;nro=00000000001093;
591;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;7 ;Otro capítulo de libro publicado ;Análisis de casos con red semántica ;Colombia, 2011, Redes De Innovación En Empresas Colombianas, ISBN: 979-958-719-554-4, Vol. , págs:59 - 72, Ed. Contacto Grafico ;ALIEX TRUJILLO GARCIA, ;nro=00000000001093;
592;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;8 ;Otro capítulo de libro publicado ;Modelación y Simulación de la Innovación ;Colombia, 2011, Redes De Innovación En Empresas Colombianas, ISBN: 978-958-719-554-5, Vol. , págs:1 - , Ed. Contacto Grafico ;SONIA ESPERANZA MONROY VARELA, ;nro=00000000001093;
593;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;9 ;Otro capítulo de libro publicado ;Complejidad y Redes ;Colombia, 2011, Redes De Innovación En Empresas Colombianas, ISBN: 978-958-719-554-5, Vol. , págs:25 - 40, Ed. Contacto Grafico ;SONIA ESPERANZA MONROY VARELA, ;nro=00000000001093;
594;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;Si;10 ;Capítulo de libro ;La heterogeneidad en las fuentes de innovación: un estudio de 4 casos del premio innova 2008 ;Colombia, 2011, Redes De Innovación En Empresas Colombianas, ISBN: 978-958-719-554-5, Vol. , págs:87 - 100, Ed. Contacto Grafico ;DANY FERNANDO GUERRA AVELLANEDA, ALIEX TRUJILLO GARCIA, JORGE ENRIQUE MEJIA QUIROGA, RUTH AMELIA MUNOZ SANABRIA, CONSTANZA BEATRIZ PEREZ MARTELO, ;nro=00000000001093;
595;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;11 ;Otro capítulo de libro publicado ;Redes complejas ;Colombia, 2010, Memorias Grupo Complexus, ISBN: 978-958-719-555-2, Vol. , págs:39 - 61, Ed. Facultad De Ingenieria Universidad Nacional ;LUIS CARLOS TORRES SOLER, ;nro=00000000001093;
596;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;12 ;Otro capítulo de libro publicado ;Gestion de la innovación ;Colombia, 2010, Memorias Grupo Complexus, ISBN: 978-958-719-555-2, Vol. , págs:113 - 125, Ed. Facultad De Ingenieria Universidad Nacional ;LUIS CARLOS TORRES SOLER, ;nro=00000000001093;
597;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;13 ;Otro capítulo de libro publicado ;Lo creativo en las redes de innovación ;Colombia, 2010, Memorias Grupo Complexus, ISBN: 978-958-719-555-2, Vol. , págs:79 - 89, Ed. Facultad De Ingenieria Universidad Nacional ;ALIEX TRUJILLO GARCIA, ;nro=00000000001093;
598;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;14 ;Otro capítulo de libro publicado ;LO CREATIVO EN LAS REDES DE INNOVACIÓN ;Colombia, 2010, Redes, Complexus, ISBN: 978-958-719-373-2, Vol. , págs:67 - 80, Ed. Contacto Grafico ;ALIEX TRUJILLO GARCIA, ;nro=00000000001093;
599;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;15 ;Otro capítulo de libro publicado ;ALGUNAS NOCIONES SOBRE EL ANÁLISIS DE REDES SOCIALES ;Colombia, 2010, Redes, Complexus, ISBN: 978-958-719-373-2, Vol. , págs:3 - 8, Ed. Contacto Grafico ;CONSTANZA BEATRIZ PEREZ MARTELO, ;nro=00000000001093;
600;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;16 ;Otro capítulo de libro publicado ;Conocimiento en red. El pensamiento complejo. ;Colombia, 2010, Redes, Complexus, ISBN: 978-958-719-373-2, Vol. , págs:51 - 66, Ed. Contacto Grafico ;LUIS CARLOS TORRES SOLER, ;nro=00000000001093;
601;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;17 ;Otro capítulo de libro publicado ;Redes complejas ;Colombia, 2010, Redes, Complexus, ISBN: 978-958-719-373-2, Vol. , págs:9 - 32, Ed. Contacto Grafico ;LUIS CARLOS TORRES SOLER, ;nro=00000000001093;
602;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;18 ;Otro capítulo de libro publicado ;Gestión del Conocimiento en las Sociedades Contemporáneas ;Colombia, 2010, Innovación: Desafío Para El Siglo Xxi, ISBN: 9789587195613, Vol. , págs:1 - , Ed. Universidad Nacional De Colombia Sede Bogota ;SONIA ESPERANZA MONROY VARELA, ;nro=00000000001093;
603;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;19 ;Otro capítulo de libro publicado ;Gestión del conocimiento ;Colombia, 2009, Gestion Del Conocimiento. Grupos De Investigacion, ISBN: 978-958-719-231-5, Vol. , págs:65 - 101, Ed. Contacto Grafico ;LUIS CARLOS TORRES SOLER, ;nro=00000000001093;
604;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;20 ;Otro capítulo de libro publicado ;Los grupos de investigación como sistemas adaptativos complejos. ;Colombia, 2009, Gestion Del Conocimiento. Grupos De Investigacion, ISBN: 978-958-719-231-5, Vol. , págs:19 - 33, Ed. Contacto Grafico ;JULIO MARIO RODRIGUEZ DEVIS, ;nro=00000000001093;
605;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;21 ;Otro capítulo de libro publicado ;Sistemas Complejos Adaptativos como modelo de comprensión de las organizaciones productoras de conocimiento (OPC) ;Colombia, 2009, Gestion Del Conocimiento. Grupos De Investigacion, ISBN: 978-958-719-231-5, Vol. , págs:35 - 39, Ed. Contacto Grafico ;ALIEX TRUJILLO GARCIA, ;nro=00000000001093;
606;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;22 ;Otro capítulo de libro publicado ;Relatoría sobre Miseria y Grandezas de la Tradición Científica China. ;Colombia, 2009, Gestion Del Conocimiento. Grupos De Investigacion, ISBN: 978-958-719-231-5, Vol. , págs:1 - 135, Ed. Contacto Grafico ;SONIA ESPERANZA MONROY VARELA, ;nro=00000000001093;
607;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;23 ;Otro capítulo de libro publicado ;Una aproximación cartográfica al diseño en ingeniería ;Colombia, 2008, Redes Y Emergencias, ISBN: 978-958-719-045-8, Vol. , págs:13 - 27, Ed. Editorial Unibiblos ;ALIEX TRUJILLO GARCIA, ;nro=00000000001093;
608;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;24 ;Otro capítulo de libro publicado ;Una aproximación a la complejidad sociotécnica del grupo de investigación en el ámbito universitario ;Colombia, 2008, Redes Y Emergencias, ISBN: 978-958-719-045-8, Vol. 1, págs:57 - 64, Ed. Editorial Unibiblos ;CONSTANZA BEATRIZ PEREZ MARTELO, ;nro=00000000001093;
609;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;25 ;Otro capítulo de libro publicado ;¿Los sectores de alto impacto, seran innovadores? ;Colombia, 2008, Redes Y Emergencias, ISBN: 978-958-719-045-8, Vol. 1, págs:91 - 98, Ed. Editorial Unibiblos ;JORGE ENRIQUE MEJIA QUIROGA, ;nro=00000000001093;
610;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;26 ;Otro capítulo de libro publicado ;Lo complejo del ser humano ;Colombia, 2008, Redes Y Emergencias, ISBN: 978-958-719-045-8, Vol. 1, págs:103 - 112, Ed. Editorial Unibiblos ;LUIS CARLOS TORRES SOLER, ;nro=00000000001093;
611;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;27 ;Otro capítulo de libro publicado ;La organizaciñn en la teoria de la complejidad ;Colombia, 2008, Redes Y Emergencias, ISBN: 978-958-719-045-8, Vol. 1, págs:45 - 60, Ed. Editorial Unibiblos ;GINA PAOLA BERNAL OSORIO, ;nro=00000000001093;
612;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;28 ;Otro capítulo de libro publicado ;La innovacion como propiedad emergente ;Colombia, 2008, Redes Y Emergencias, ISBN: 978-958-719-045-8, Vol. 1, págs:29 - 43, Ed. Editorial Unibiblos ;JULIO MARIO RODRIGUEZ DEVIS, ;nro=00000000001093;
613;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;29 ;Otro capítulo de libro publicado ;Redes del conocimiento ;Colombia, 2008, Redes Y Emergencias, ISBN: 978-958-719-045-8, Vol. 1, págs:69 - 89, Ed. Editorial Unibiblos ;LUIS CARLOS TORRES SOLER, ;nro=00000000001093;
614;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;30 ;Otro capítulo de libro publicado ;Naturaleza e Importancia de la Racionalidad Social. Su Explicación mediante el Dilema del Prisionero. ;Colombia, 2008, Redes Y Emergencias, ISBN: 978-958-719-045-8, Vol. , págs:1 - 191, Ed. Editorial Unibiblos ;SONIA ESPERANZA MONROY VARELA, ;nro=00000000001093;
615;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;31 ;Otro capítulo de libro publicado ;Redes de Innovación y Complejidad ;Colombia, 2007, Complexus: Día De La Complejidad, ISBN: 978-958-701-886-8, Vol. 1, págs:80 - 91, Ed. Unibiblos Universidad Nacional De Colombia ;CONSTANZA BEATRIZ PEREZ MARTELO, ;nro=00000000001093;
616;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;32 ;Otro capítulo de libro publicado ;El pensamiento complejo ;Colombia, 2007, Complexus: Día De La Complejidad, ISBN: 978-958-701-886-8, Vol. 1, págs:10 - 22, Ed. Unibiblos Universidad Nacional De Colombia ;LUIS CARLOS TORRES SOLER, ;nro=00000000001093;
617;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;33 ;Otro capítulo de libro publicado ;Los sistemas adaptativos complejos y la innovacion ;Colombia, 2007, Complexus: Día De La Complejidad, ISBN: 978-958-701-886-8, Vol. 1, págs:56 - 67, Ed. Unibiblos Universidad Nacional De Colombia ;JULIO MARIO RODRIGUEZ DEVIS, ;nro=00000000001093;
618;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;34 ;Otro capítulo de libro publicado ;Cómo hacen las instituciones de educacion superior (IES) colombianas para transferir los resultados de sus investigaciones a la sociedad ;Colombia, 2007, Kick Start : Iniciativas Claves En La Comercialización De Los Conocimientos, ISBN: 978-84-8196-265-9, Vol. , págs:93 - 106, Ed. ;JULIO MARIO RODRIGUEZ DEVIS, ;nro=00000000001093;
619;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;35 ;Otro capítulo de libro publicado ;De la creatividad a la complejidad ;Colombia, 2007, Complejidad: Ciencia, Pensamiento Y Aplicaciones, ISBN: 978-958-710-219-2, Vol. 1, págs:149 - 162, Ed. UNIVERSIDAD EXTERNADO DE COLOMBIA ;LUIS CARLOS TORRES SOLER, ;nro=00000000001093;
620;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;36 ;Otro capítulo de libro publicado ;Red de universidades para la innovacion ;Colombia, 2007, Kick Start : Iniciativas Claves En La Comercialización De Los Conocimientos, ISBN: 978-84-8196-265-9, Vol. , págs:189 - 204, Ed. ;JULIO MARIO RODRIGUEZ DEVIS, ;nro=00000000001093;
621;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;37 ;Otro capítulo de libro publicado ;La innovacion y la complejidad ;Colombia, 2007, Complejidad: Ciencia, Pensamiento Y Aplicaciones, ISBN: 978-958-710-219-2, Vol. 1, págs:137 - 148, Ed. UNIVERSIDAD EXTERNADO DE COLOMBIA ;JULIO MARIO RODRIGUEZ DEVIS, ;nro=00000000001093;
622;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;38 ;Otro capítulo de libro publicado ;Dinamica de los grupos de investigacion de la UN ;Colombia, 2007, Complejidad: Ciencia, Pensamiento Y Aplicaciones, ISBN: 978-958-710-219-2, Vol. 1, págs:281 - 290, Ed. UNIVERSIDAD EXTERNADO DE COLOMBIA ;GINA PAOLA BERNAL OSORIO, ;nro=00000000001093;
623;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;39 ;Otro capítulo de libro publicado ;Apropiación y transmisión del conocimiento en la universidad central. análisis de casos. ;España, 2007, Kick Start : Iniciativas Claves En La Comercialización De Los Conocimientos, ISBN: 978-84-8196-265-9, Vol. 1, págs:63 - 76, Ed. ;GINA PAOLA BERNAL OSORIO, ;nro=00000000001093;
624;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;40 ;Otro capítulo de libro publicado ;Poleticas y Estrategias para Articular el Sistema de Ciencia, Tecnologea e Innovaciñn Colombiano ;Colombia, 2007, Complejidad: Ciencia, Pensamiento y Aplicación, ISBN: 0, Vol. I, págs:251 - 262, Ed. UNIVERSIDAD EXTERNADO DE COLOMBIA ;SONIA ESPERANZA MONROY VARELA, ;nro=00000000001093;
625;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;41 ;Otro capítulo de libro publicado ;La Contribución de los Científicos Migrantes en Colombia ;Colombia, 2007, COMPLEXUS - Día de la Complejidad, ISBN: 0, Vol. 1, págs:24 - 29, Ed. Universidad Nacional de Colombia ;SONIA ESPERANZA MONROY VARELA, ;nro=00000000001093;
626;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;42 ;Otro capítulo de libro publicado ;Ingeniería y Creatividad ;Colombia, 2006, Percepciones Unidad En La Diversidad, ISBN: 9587016963, Vol. 1, págs:17 - 33, Ed. Universidad Nacional de Colombia ;LUIS CARLOS TORRES SOLER, ;nro=00000000001093;
627;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;43 ;Otro capítulo de libro publicado ;Gestion de la innovacion ;Colombia, 2006, Percepciones Unidad En La Diversidad, ISBN: 9789587016963, Vol. 1, págs:70 - 82, Ed. Universidad Nacional de Colombia ;LUIS CARLOS TORRES SOLER, ;nro=00000000001093;
628;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;44 ;Otro capítulo de libro publicado ;Tipologías de Organizaciones Innovativas en el Sector Manufacturero. Un Enfoque Complejo. Estudio de la Cadena del Plástico ;Colombia, 2006, Tipologías de Organizaciones Innovativas en el Sector Manufacturero. Un Enfoque Complejo. Estudio de la Cadena del Plástico, ISBN: 0, Vol. 1, págs:267 - 274, Ed. Universidad Nacional ;SONIA ESPERANZA MONROY VARELA, GRUPO COMPLEXUS, ;nro=00000000001093;
